HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-1.36461,,,,,-5494.79297,0.45267,,0.10133,,,,,0.07751,,,-0.78419,,,,,,,,0.62009,0.22533,2023-11-11T15:30:00.0,,,,,,0.62009,-5494.79297,,,,,,,0.07751,-1.36461,-0.78419,0.45267,0.45267,0.22533,0.10133
-1.44217,,,,,10085.90039,0.39067,,0.05333,,,,,0.1691,,,-1.11532,,,,,,,,0.81442,0.16867,2023-11-11T16:00:00.0,,,,,,0.81442,10085.90039,,,,,,,0.1691,-1.44217,-1.11532,0.39067,0.39067,0.16867,0.05333
-1.47018,,,,,-5845.18018,0.317,,-0.02733,,,,,-0.13569,,,-1.03231,,,,,,,,0.64868,0.09,2023-11-11T16:30:00.0,,,,,,0.64868,-5845.18018,,,,,,,-0.13569,-1.47018,-1.03231,0.317,0.317,0.09,-0.02733
-1.58352,,,,,10180.45996,0.23333,,-0.112,,,,,-0.07617,,,-0.9719,,,,,,,,0.69332,0.01133,2023-11-11T17:00:00.0,,,,,,0.69332,10180.45996,,,,,,,-0.07617,-1.58352,-0.9719,0.23333,0.23333,0.01133,-0.112
-2.09768,,,,,7596.42285,0.13733,,-0.21033,,,,,-0.17797,,,-1.57229,,,,,,,,0.61334,-0.08767,2023-11-11T17:30:00.0,,,,,,0.61334,7596.42285,,,,,,,-0.17797,-2.09768,-1.57229,0.13733,0.13733,-0.08767,-0.21033
-1.45919,,,,,5467.77588,0.02167,,-0.32067,,,,,-0.08244,,,-1.05551,,,,,,,,0.62905,-0.19467,2023-11-11T18:00:00.0,,,,,,0.62905,5467.77588,,,,,,,-0.08244,-1.45919,-1.05551,0.02167,0.02167,-0.19467,-0.32067
-1.55659,,,,,2720.69995,-0.042,,-0.38367,,,,,-0.10921,,,-1.43509,,,,,,,,0.59112,-0.26,2023-11-11T18:30:00.0,,,,,,0.59112,2720.69995,,,,,,,-0.10921,-1.55659,-1.43509,-0.042,-0.042,-0.26,-0.38367
-1.61665,,,,,-4842.10498,-0.13067,,-0.47967,,,,,-0.14202,,,-1.28663,,,,,,,,0.71611,-0.35367,2023-11-11T19:00:00.0,,,,,,0.71611,-4842.10498,,,,,,,-0.14202,-1.61665,-1.28663,-0.13067,-0.13067,-0.35367,-0.47967
-1.16759,,,,,2241.02808,-0.21,,-0.52867,,,,,-0.11425,,,-0.89718,,,,,,,,0.72875,-0.44067,2023-11-11T19:30:00.0,,,,,,0.72875,2241.02808,,,,,,,-0.11425,-1.16759,-0.89718,-0.21,-0.21,-0.44067,-0.52867
-0.7145,,,,,,-0.26567,,-0.58067,,,,,-0.0384,,,-0.24606,,,,,,,,0.76319,-0.475,2023-11-11T20:00:00.0,,,,,,0.76319,,,,,,,,-0.0384,-0.7145,-0.24606,-0.26567,-0.26567,-0.475,-0.58067
0.22255,,,,,,-0.28433,,-0.601,,,,,-0.04445,,,-0.08952,,,,,,,,0.82883,-0.47867,2023-11-11T20:30:00.0,,,,,,0.82883,,,,,,,,-0.04445,0.22255,-0.08952,-0.28433,-0.28433,-0.47867,-0.601
-0.25862,,,,,-26063.0,-0.27,,-0.61433,,,,,-0.00643,,,0.28955,,,,,,,,0.73136,-0.49333,2023-11-11T21:00:00.0,,,,,,0.73136,-26063.0,,,,,,,-0.00643,-0.25862,0.28955,-0.27,-0.27,-0.49333,-0.61433
0.35288,,,,,1336.27405,-0.25433,,-0.604,,,,,0.0122,,,0.43142,,,,,,,,0.72947,-0.479,2023-11-11T21:30:00.0,,,,,,0.72947,1336.27405,,,,,,,0.0122,0.35288,0.43142,-0.25433,-0.25433,-0.479,-0.604
0.71434,,,,,-1433.91296,-0.24933,,-0.59367,,,,,-0.07332,,,0.14071,,,,,,,,0.66885,-0.47433,2023-11-11T22:00:00.0,,,,,,0.66885,-1433.91296,,,,,,,-0.07332,0.71434,0.14071,-0.24933,-0.24933,-0.47433,-0.59367
-0.91892,,,,,-1828.94702,-0.253,,-0.60633,,,,,-0.08319,,,-0.53939,,,,,,,,0.6847,-0.47833,2023-11-11T22:30:00.0,,,,,,0.6847,-1828.94702,,,,,,,-0.08319,-0.91892,-0.53939,-0.253,-0.253,-0.47833,-0.60633
1.18938,,,,,-2177.73804,-0.233,,-0.569,,,,,-0.05993,,,0.70297,,,,,,,,0.60443,-0.44867,2023-11-11T23:00:00.0,,,,,,0.60443,-2177.73804,,,,,,,-0.05993,1.18938,0.70297,-0.233,-0.233,-0.44867,-0.569
0.99312,,,,,-38476.42188,-0.16,,-0.50267,,,,,-0.07601,,,0.61008,,,,,,,,0.72542,-0.38767,2023-11-11T23:30:00.0,,,,,,0.72542,-38476.42188,,,,,,,-0.07601,0.99312,0.61008,-0.16,-0.16,-0.38767,-0.50267
0.39934,,,,,-684.1571,-0.14367,,-0.49633,,,,,-0.03215,,,-0.033,,,,,,,,0.69317,-0.386,2023-11-12T00:00:00.0,,,,,,0.69317,-684.1571,,,,,,,-0.03215,0.39934,-0.033,-0.14367,-0.14367,-0.386,-0.49633
-0.01242,,,,,,-0.13933,,-0.47967,,,,,0.01057,,,-0.17116,,,,,,,,0.59864,-0.372,2023-11-12T00:30:00.0,,,,,,0.59864,,,,,,,,0.01057,-0.01242,-0.17116,-0.13933,-0.13933,-0.372,-0.47967
0.15363,,,,,-262.185,-0.13333,,-0.459,,,,,-0.04125,,,0.01355,,,,,,,,0.61947,-0.34833,2023-11-12T01:00:00.0,,,,,,0.61947,-262.185,,,,,,,-0.04125,0.15363,0.01355,-0.13333,-0.13333,-0.34833,-0.459
0.28609,,,,,,-0.131,,-0.45967,,,,,-0.0311,,,0.22762,,,,,,,,,-0.34267,2023-11-12T01:30:00.0,,,,,,,,,,,,,,-0.0311,0.28609,0.22762,-0.131,-0.131,-0.34267,-0.45967
0.20775,,,,,-635.46167,-0.12067,,-0.45467,,,,,-0.01807,,,-0.10568,,,,,,,,0.63585,-0.34067,2023-11-12T02:00:00.0,,,,,,0.63585,-635.46167,,,,,,,-0.01807,0.20775,-0.10568,-0.12067,-0.12067,-0.34067,-0.45467
-0.04267,,,,,273.30429,-0.1,,-0.44233,,,,,-0.00759,,,0.31116,,,,,,,,0.99426,-0.33,2023-11-12T02:30:00.0,,,,,,0.99426,273.30429,,,,,,,-0.00759,-0.04267,0.31116,-0.1,-0.1,-0.33,-0.44233
-0.19608,,,,,-155.9128,-0.123,,-0.47067,,,,,-0.07311,,,-0.32121,,,,,,,,0.75355,-0.34,2023-11-12T03:00:00.0,,,,,,0.75355,-155.9128,,,,,,,-0.07311,-0.19608,-0.32121,-0.123,-0.123,-0.34,-0.47067
-0.50326,,,,,-962.4657,-0.131,,-0.49967,,,,,-0.08405,,,-0.37013,,,,,,,,0.74431,-0.36467,2023-11-12T03:30:00.0,,,,,,0.74431,-962.4657,,,,,,,-0.08405,-0.50326,-0.37013,-0.131,-0.131,-0.36467,-0.49967
-0.30438,,,,,,-0.158,,-0.52533,,,,,-0.00341,,,0.22683,,,,,,,,1.03329,-0.38533,2023-11-12T04:00:00.0,,,,,,1.03329,,,,,,,,-0.00341,-0.30438,0.22683,-0.158,-0.158,-0.38533,-0.52533
-1.30499,,,,,,-0.20367,,-0.581,,,,,-0.20785,,,-1.19619,,,,,,,,1.16819,-0.44067,2023-11-12T04:30:00.0,,,,,,1.16819,,,,,,,,-0.20785,-1.30499,-1.19619,-0.20367,-0.20367,-0.44067,-0.581
-1.33137,,,,,,-0.26167,,-0.663,,,,,-0.16926,,,-0.81494,,,,,,,,,-0.52,2023-11-12T05:00:00.0,,,,,,,,,,,,,,-0.16926,-1.33137,-0.81494,-0.26167,-0.26167,-0.52,-0.663
-0.60171,,,,,,-0.33033,,-0.72467,,,,,-0.15157,,,-0.87528,,,,,,,,,-0.58767,2023-11-12T05:30:00.0,,,,,,,,,,,,,,-0.15157,-0.60171,-0.87528,-0.33033,-0.33033,-0.58767,-0.72467
0.07022,,,,,,-0.33967,,-0.723,,,,,-0.00606,,,-0.1994,,,,,,,,,-0.60367,2023-11-12T06:00:00.0,,,,,,,,,,,,,,-0.00606,0.07022,-0.1994,-0.33967,-0.33967,-0.60367,-0.723
-0.5913,,,,,,-0.34933,,-0.738,,,,,-0.01557,,,-0.32817,,,,,,,,,-0.598,2023-11-12T06:30:00.0,,,,,,,,,,,,,,-0.01557,-0.5913,-0.32817,-0.34933,-0.34933,-0.598,-0.738
-1.6166,,,,,,-0.392,,-0.79667,,,,,-0.32278,,,-1.43511,,,,,,,,,-0.56567,2023-11-12T07:00:00.0,,,,,,,,,,,,,,-0.32278,-1.6166,-1.43511,-0.392,-0.392,-0.56567,-0.79667
-0.92848,,,,,,-0.46033,,-0.85933,,,,,-0.09903,,,-1.03622,,,,,,,,,-0.61433,2023-11-12T07:30:00.0,,,,,,,,,,,,,,-0.09903,-0.92848,-1.03622,-0.46033,-0.46033,-0.61433,-0.85933
-2.89578,,,,,,-0.59433,,-0.975,,,,,-0.23876,,,-2.40386,,,,,,,,,-0.721,2023-11-12T08:00:00.0,,,,,,,,,,,,,,-0.23876,-2.89578,-2.40386,-0.59433,-0.59433,-0.721,-0.975
-3.57554,,,,,,-0.748,,-1.13333,,,,,-0.13957,,,-2.51534,,,,,,,,,-0.86567,2023-11-12T08:30:00.0,,,,,,,,,,,,,,-0.13957,-3.57554,-2.51534,-0.748,-0.748,-0.86567,-1.13333
-2.29753,,,,,,-0.87133,,-1.275,,,,,0.02348,,,-1.86668,,,,,,,,,-1.002,2023-11-12T09:00:00.0,,,,,,,,,,,,,,0.02348,-2.29753,-1.86668,-0.87133,-0.87133,-1.002,-1.275
-2.39799,,,,,,-1.02167,,-1.42767,,,,,-0.28844,,,-1.73666,,,,,,,,,-1.15633,2023-11-12T09:30:00.0,,,,,,,,,,,,,,-0.28844,-2.39799,-1.73666,-1.02167,-1.02167,-1.15633,-1.42767
-1.79034,,,,,,-1.13867,,-1.55533,,,,,-0.37508,,,-1.40596,,,,,,,,,-1.28,2023-11-12T10:00:00.0,,,,,,,,,,,,,,-0.37508,-1.79034,-1.40596,-1.13867,-1.13867,-1.28,-1.55533
-0.97059,,,,,,-1.19667,,-1.62067,,,,,-0.30987,,,-1.80844,,,,,,,,,-1.34633,2023-11-12T10:30:00.0,,,,,,,,,,,,,,-0.30987,-0.97059,-1.80844,-1.19667,-1.19667,-1.34633,-1.62067
-0.57499,,,,,,-1.23111,,-1.63778,,,,,-0.21879,,,-0.65477,,,,,,,,,-1.35556,2023-11-12T11:00:00.0,,,,,,,,,,,,,,-0.21879,-0.57499,-0.65477,-1.23111,-1.23111,-1.35556,-1.63778
-0.12609,,,,,,,,,,,,,-0.18456,,,-0.19504,,,,,,,,,,2023-11-12T11:30:00.0,,,,,,,,,,,,,,-0.18456,-0.12609,-0.19504,,,,
0.14617,,,,,,,,,,,,,-0.10899,,,0.29324,,,,,,,,,,2023-11-12T12:00:00.0,,,,,,,,,,,,,,-0.10899,0.14617,0.29324,,,,
-0.31674,,,,,,,,,,,,,-0.06493,,,-0.06892,,,,,,,,,,2023-11-12T12:30:00.0,,,,,,,,,,,,,,-0.06493,-0.31674,-0.06892,,,,
0.31198,,,,,,,,,,,,,-0.05612,,,0.78639,,,,,,,,,,2023-11-12T13:00:00.0,,,,,,,,,,,,,,-0.05612,0.31198,0.78639,,,,
0.33814,,,,,,,,,,,,,-0.10138,,,-0.54031,,,,,,,,,,2023-11-12T13:30:00.0,,,,,,,,,,,,,,-0.10138,0.33814,-0.54031,,,,
0.13093,,,,,,,,,,,,,-0.03309,,,0.28276,,,,,,,,,,2023-11-12T14:00:00.0,,,,,,,,,,,,,,-0.03309,0.13093,0.28276,,,,
-0.1139,,,,,,,,,,,,,-0.08083,,,0.10604,,,,,,,,,,2023-11-12T14:30:00.0,,,,,,,,,,,,,,-0.08083,-0.1139,0.10604,,,,
0.29747,,,,,,,,,,,,,-0.06554,,,0.27396,,,,,,,,,,2023-11-12T15:00:00.0,,,,,,,,,,,,,,-0.06554,0.29747,0.27396,,,,
0.76638,,,,,,,,,,,,,-0.05315,,,0.55037,,,,,,,,,,2023-11-12T15:30:00.0,,,,,,,,,,,,,,-0.05315,0.76638,0.55037,,,,
0.83302,,,,,,,,,,,,,-0.04367,,,0.61959,,,,,,,,0.9904,,2023-11-12T16:00:00.0,,,,,,0.9904,,,,,,,,-0.04367,0.83302,0.61959,,,,
0.40854,,,,,,,,,,,,,-0.04069,,,0.24025,,,,,,,,0.94938,,2023-11-12T16:30:00.0,,,,,,0.94938,,,,,,,,-0.04069,0.40854,0.24025,,,,
1.10613,,,,,,,,,,,,,0.06011,,,0.72304,,,,,,,,0.84129,,2023-11-12T17:00:00.0,,,,,,0.84129,,,,,,,,0.06011,1.10613,0.72304,,,,
1.37739,,,,,,,,,,,,,0.07688,,,1.1852,,,,,,,,0.82731,,2023-11-12T17:30:00.0,,,,,,0.82731,,,,,,,,0.07688,1.37739,1.1852,,,,
1.07056,,,,,,,,,,,,,0.13106,,,0.6551,,,,,,,,0.8176,,2023-11-12T18:00:00.0,,,,,,0.8176,,,,,,,,0.13106,1.07056,0.6551,,,,
0.84821,,,,,,,,,,,,,0.15532,,,0.11072,,,,,,,,,,2023-11-12T18:30:00.0,,,,,,,,,,,,,,0.15532,0.84821,0.11072,,,,
-0.06507,,,,,,,,,,,,,0.19444,,,0.00491,,,,,,,,,,2023-11-12T19:00:00.0,,,,,,,,,,,,,,0.19444,-0.06507,0.00491,,,,
-0.34891,,,,,,,,,,,,,0.10959,,,-0.12041,,,,,,,,0.74281,,2023-11-12T19:30:00.0,,,,,,0.74281,,,,,,,,0.10959,-0.34891,-0.12041,,,,
-0.43216,,,,,,,,,,,,,-0.06479,,,-0.17952,,,,,,,,0.73821,,2023-11-12T20:00:00.0,,,,,,0.73821,,,,,,,,-0.06479,-0.43216,-0.17952,,,,
-0.38213,,,,,,,,,,,,,-0.03091,,,-0.14712,,,,,,,,0.61114,,2023-11-12T20:30:00.0,,,,,,0.61114,,,,,,,,-0.03091,-0.38213,-0.14712,,,,
-0.28053,,,,,,,,,,,,,-0.00245,,,-0.14769,,,,,,,,0.58192,,2023-11-12T21:00:00.0,,,,,,0.58192,,,,,,,,-0.00245,-0.28053,-0.14769,,,,
-0.91257,,,,,,,,,,,,,-0.03513,,,-0.6192,,,,,,,,0.77095,,2023-11-12T21:30:00.0,,,,,,0.77095,,,,,,,,-0.03513,-0.91257,-0.6192,,,,
-0.70522,,,,,,,,,,,,,0.01564,,,-0.32042,,,,,,,,0.66688,,2023-11-12T22:00:00.0,,,,,,0.66688,,,,,,,,0.01564,-0.70522,-0.32042,,,,
-0.47562,,,,,,,,,,,,,0.05252,,,-0.18188,,,,,,,,,,2023-11-12T22:30:00.0,,,,,,,,,,,,,,0.05252,-0.47562,-0.18188,,,,
-0.87503,,,,,,,,,,,,,-0.03565,,,-0.46842,,,,,,,,0.65668,,2023-11-12T23:00:00.0,,,,,,0.65668,,,,,,,,-0.03565,-0.87503,-0.46842,,,,
0.04213,,,,,,,,,,,,,0.11168,,,0.07577,,,,,,,,0.54836,,2023-11-12T23:30:00.0,,,,,,0.54836,,,,,,,,0.11168,0.04213,0.07577,,,,
-0.09795,,,,,,,,,,,,,0.0602,,,-0.21203,,,,,,,,0.51638,,2023-11-13T00:00:00.0,,,,,,0.51638,,,,,,,,0.0602,-0.09795,-0.21203,,,,
0.46734,,,,,,,,,,,,,-0.02675,,,0.40617,,,,,,,,0.51753,,2023-11-13T00:30:00.0,,,,,,0.51753,,,,,,,,-0.02675,0.46734,0.40617,,,,
0.00954,,,,,,,,,,,,,-0.03408,,,-0.30977,,,,,,,,,,2023-11-13T01:00:00.0,,,,,,,,,,,,,,-0.03408,0.00954,-0.30977,,,,
-0.47667,,,,,,,,,,,,,-0.13044,,,-0.68466,,,,,,,,0.5806,,2023-11-13T01:30:00.0,,,,,,0.5806,,,,,,,,-0.13044,-0.47667,-0.68466,,,,
-1.80093,,,,,,,,,,,,,-0.16528,,,-1.13176,,,,,,,,0.52685,,2023-11-13T02:00:00.0,,,,,,0.52685,,,,,,,,-0.16528,-1.80093,-1.13176,,,,
-2.62958,,,,,-133.6524,,,,,,,,-0.16795,,,-1.64377,,,,,,,,0.65935,,2023-11-13T02:30:00.0,,,,,,0.65935,-133.6524,,,,,,,-0.16795,-2.62958,-1.64377,,,,
-1.85457,,,,,,,,,,,,,-0.08965,,,-1.86648,,,,,,,,,,2023-11-13T03:00:00.0,,,,,,,,,,,,,,-0.08965,-1.85457,-1.86648,,,,
-0.95747,,,,,,,,,,,,,-0.01974,,,-0.8525,,,,,,,,0.56243,,2023-11-13T03:30:00.0,,,,,,0.56243,,,,,,,,-0.01974,-0.95747,-0.8525,,,,
-0.88041,,,,,-230.7442,,,,,,,,0.0946,,,-0.44829,,,,,,,,0.62548,,2023-11-13T04:00:00.0,,,,,,0.62548,-230.7442,,,,,,,0.0946,-0.88041,-0.44829,,,,
-0.55414,,,,,3969.39209,,,,,,,,0.11843,,,0.46844,,,,,,,,0.53923,,2023-11-13T04:30:00.0,,,,,,0.53923,3969.39209,,,,,,,0.11843,-0.55414,0.46844,,,,
-0.66707,,,,,,,,,,,,,0.04561,,,0.07148,,,,,,,,,,2023-11-13T05:00:00.0,,,,,,,,,,,,,,0.04561,-0.66707,0.07148,,,,
-1.15366,,,,,-82.29301,,,,,,,,0.10228,,,-1.36756,,,,,,,,0.51677,,2023-11-13T05:30:00.0,,,,,,0.51677,-82.29301,,,,,,,0.10228,-1.15366,-1.36756,,,,
-3.64284,,,,,-210.57671,,,,,,,,-0.24608,,,-2.88256,,,,,,,,0.57724,,2023-11-13T06:00:00.0,,,,,,0.57724,-210.57671,,,,,,,-0.24608,-3.64284,-2.88256,,,,
-0.75461,,,,,98.96085,,,,,,,,-0.06079,,,-1.67838,,,,,,,,0.62877,,2023-11-13T06:30:00.0,,,,,,0.62877,98.96085,,,,,,,-0.06079,-0.75461,-1.67838,,,,
-1.01848,,,,,,,,,,,,,0.05937,,,-1.17864,,,,,,,,,,2023-11-13T07:00:00.0,,,,,,,,,,,,,,0.05937,-1.01848,-1.17864,,,,
-2.43862,,,,,,,,,,,,,0.10195,,,-1.94667,,,,,,,,,,2023-11-13T07:30:00.0,,,,,,,,,,,,,,0.10195,-2.43862,-1.94667,,,,
-1.30835,,,,,,,,,,,,,0.23516,,,-0.48284,,,,,,,,,,2023-11-13T08:00:00.0,,,,,,,,,,,,,,0.23516,-1.30835,-0.48284,,,,
-1.85038,,,,,-140.0097,,,,,,,,0.11283,,,0.14167,,,,,,,,0.57183,,2023-11-13T08:30:00.0,,,,,,0.57183,-140.0097,,,,,,,0.11283,-1.85038,0.14167,,,,
-0.26445,,,,,-123.7864,-2.2975,,-2.73083,,,,,-0.15548,,,-0.11375,,,,,,,,0.55036,-2.43833,2023-11-13T09:00:00.0,,,,,,0.55036,-123.7864,,,,,,,-0.15548,-0.26445,-0.11375,-2.2975,-2.2975,-2.43833,-2.73083
-2.13836,,,,,-4502.50684,-2.35,,-2.782,,,,,-0.22083,,,-1.33192,,,,,,,,0.70596,-2.48833,2023-11-13T09:30:00.0,,,,,,0.70596,-4502.50684,,,,,,,-0.22083,-2.13836,-1.33192,-2.35,-2.35,-2.48833,-2.782
0.21246,,,,,-116.6097,-2.40933,,-2.84967,,,,,0.01062,,,0.65992,,,,,,,,0.65512,-2.55367,2023-11-13T10:00:00.0,,,,,,0.65512,-116.6097,,,,,,,0.01062,0.21246,0.65992,-2.40933,-2.40933,-2.55367,-2.84967
1.47831,,,,,,-2.38733,,-2.83333,,,,,-0.09358,,,0.20059,,,,,,,,,-2.53733,2023-11-13T10:30:00.0,,,,,,,,,,,,,,-0.09358,1.47831,0.20059,-2.38733,-2.38733,-2.53733,-2.83333
0.25995,,,,,188.5506,-2.34167,,-2.78333,,,,,-0.06118,,,0.57101,,,,,,,,0.51184,-2.48567,2023-11-13T11:00:00.0,,,,,,0.51184,188.5506,,,,,,,-0.06118,0.25995,0.57101,-2.34167,-2.34167,-2.48567,-2.78333
1.66985,,,,,758.56219,-2.29033,,-2.71367,,,,,-0.1568,,,0.18686,,,,,,,,0.66787,-2.422,2023-11-13T11:30:00.0,,,,,,0.66787,758.56219,,,,,,,-0.1568,1.66985,0.18686,-2.29033,-2.29033,-2.422,-2.71367
2.18517,,,,,-101.4675,-2.167,,-2.61,,,,,-0.10537,,,1.93527,,,,,,,,0.57568,-2.31967,2023-11-13T12:00:00.0,,,,,,0.57568,-101.4675,,,,,,,-0.10537,2.18517,1.93527,-2.167,-2.167,-2.31967,-2.61
-0.91015,,,,,,-2.13267,,-2.57567,,,,,-0.13865,,,-0.95646,,,,,,,,,-2.28167,2023-11-13T12:30:00.0,,,,,,,,,,,,,,-0.13865,-0.91015,-0.95646,-2.13267,-2.13267,-2.28167,-2.57567
-0.54806,,,,,69.24363,-2.172,,-2.59833,,,,,0.0441,,,-0.90577,,,,,,,,0.50543,-2.311,2023-11-13T13:00:00.0,,,,,,0.50543,69.24363,,,,,,,0.0441,-0.54806,-0.90577,-2.172,-2.172,-2.311,-2.59833
-0.25146,,,,,-674.91821,-2.18933,,-2.60733,,,,,0.09217,,,-0.05962,,,,,,,,0.65613,-2.32033,2023-11-13T13:30:00.0,,,,,,0.65613,-674.91821,,,,,,,0.09217,-0.25146,-0.05962,-2.18933,-2.18933,-2.32033,-2.60733
-0.3689,,,,,1753.64197,-2.22133,,-2.61067,,,,,0.03141,,,-0.93772,,,,,,,,0.70369,-2.33167,2023-11-13T14:00:00.0,,,,,,0.70369,1753.64197,,,,,,,0.03141,-0.3689,-0.93772,-2.22133,-2.22133,-2.33167,-2.61067
0.60595,,,,,,-2.21233,,-2.603,,,,,0.02474,,,1.48706,,,,,,,,,-2.33167,2023-11-13T14:30:00.0,,,,,,,,,,,,,,0.02474,0.60595,1.48706,-2.21233,-2.21233,-2.33167,-2.603
-0.31475,,,,,-135.17889,-2.182,,-2.58133,,,,,0.10465,,,0.46154,,,,,,,,0.58189,-2.304,2023-11-13T15:00:00.0,,,,,,0.58189,-135.17889,,,,,,,0.10465,-0.31475,0.46154,-2.182,-2.182,-2.304,-2.58133
-0.71652,,,,,6050.22314,-2.22967,,-2.62667,,,,,0.18003,,,-0.63051,,,,,,,,0.58611,-2.346,2023-11-13T15:30:00.0,,,,,,0.58611,6050.22314,,,,,,,0.18003,-0.71652,-0.63051,-2.22967,-2.22967,-2.346,-2.62667
-2.54583,,,,,196.4409,-2.31833,,-2.72933,,,,,0.18107,,,-1.373,,,,,,,,0.60301,-2.43633,2023-11-13T16:00:00.0,,,,,,0.60301,196.4409,,,,,,,0.18107,-2.54583,-1.373,-2.31833,-2.31833,-2.43633,-2.72933
-2.39893,,,,,-960.77649,-2.438,,-2.85867,,,,,0.27713,,,-1.45107,,,,,,,,0.66697,-2.56767,2023-11-13T16:30:00.0,,,,,,0.66697,-960.77649,,,,,,,0.27713,-2.39893,-1.45107,-2.438,-2.438,-2.56767,-2.85867
-2.74878,,,,,-250.83681,-2.56067,,-2.992,,,,,-0.02657,,,-1.96311,,,,,,,,0.65468,-2.68867,2023-11-13T17:00:00.0,,,,,,0.65468,-250.83681,,,,,,,-0.02657,-2.74878,-1.96311,-2.56067,-2.56067,-2.68867,-2.992
-2.65822,,,,,709.52368,-2.69967,,-3.13767,,,,,-0.08662,,,-1.54234,,,,,,,,0.74239,-2.835,2023-11-13T17:30:00.0,,,,,,0.74239,709.52368,,,,,,,-0.08662,-2.65822,-1.54234,-2.69967,-2.69967,-2.835,-3.13767
-2.1308,,,,,2581.16211,-2.83567,,-3.264,,,,,-0.00387,,,-0.84827,,,,,,,,0.74111,-2.96133,2023-11-13T18:00:00.0,,,,,,0.74111,2581.16211,,,,,,,-0.00387,-2.1308,-0.84827,-2.83567,-2.83567,-2.96133,-3.264
-1.2516,,,,,,-2.922,,-3.34033,,,,,-0.12599,,,-1.49362,,,,,,,,,-3.048,2023-11-13T18:30:00.0,,,,,,,,,,,,,,-0.12599,-1.2516,-1.49362,-2.922,-2.922,-3.048,-3.34033
-0.72678,,,,,413.20709,-2.97633,,-3.39433,,,,,0.00129,,,-0.73972,,,,,,,,0.73628,-3.09867,2023-11-13T19:00:00.0,,,,,,0.73628,413.20709,,,,,,,0.00129,-0.72678,-0.73972,-2.97633,-2.97633,-3.09867,-3.39433
-1.07724,,,,,-363.02151,-3.03633,,-3.44933,,,,,-0.19685,,,-1.55397,,,,,,,,0.73574,-3.14933,2023-11-13T19:30:00.0,,,,,,0.73574,-363.02151,,,,,,,-0.19685,-1.07724,-1.55397,-3.03633,-3.03633,-3.14933,-3.44933
-0.0508,,,,,307.31769,-3.06133,,-3.49033,,,,,-0.00188,,,0.63305,,,,,,,,0.64062,-3.18633,2023-11-13T20:00:00.0,,,,,,0.64062,307.31769,,,,,,,-0.00188,-0.0508,0.63305,-3.06133,-3.06133,-3.18633,-3.49033
0.59353,,,,,126.7371,-3.07767,,-3.497,,,,,-0.22653,,,0.13974,,,,,,,,0.56127,-3.19267,2023-11-13T20:30:00.0,,,,,,0.56127,126.7371,,,,,,,-0.22653,0.59353,0.13974,-3.07767,-3.07767,-3.19267,-3.497
0.16417,,,,,184.6223,-3.035,,-3.44233,,,,,-0.04794,,,0.80571,,,,,,,,0.54655,-3.14233,2023-11-13T21:00:00.0,,,,,,0.54655,184.6223,,,,,,,-0.04794,0.16417,0.80571,-3.035,-3.035,-3.14233,-3.44233
1.99278,,,,,99.18599,-2.97967,,-3.38433,,,,,0.04332,,,1.24052,,,,,,,,0.46062,-3.08933,2023-11-13T21:30:00.0,,,,,,0.46062,99.18599,,,,,,,0.04332,1.99278,1.24052,-2.97967,-2.97967,-3.08933,-3.38433
1.37845,,,,,2805.16211,-2.89667,,-3.30633,,,,,-0.04417,,,1.13688,,,,,,,,0.51878,-3.01733,2023-11-13T22:00:00.0,,,,,,0.51878,2805.16211,,,,,,,-0.04417,1.37845,1.13688,-2.89667,-2.89667,-3.01733,-3.30633
1.29826,,,,,-83.1855,-2.813,,-3.214,,,,,-0.05015,,,0.58536,,,,,,,,0.52117,-2.918,2023-11-13T22:30:00.0,,,,,,0.52117,-83.1855,,,,,,,-0.05015,1.29826,0.58536,-2.813,-2.813,-2.918,-3.214
0.28349,,,,,-60.43172,-2.77833,,-3.17933,,,,,-0.00765,,,0.44793,,,,,,,,0.49127,-2.88833,2023-11-13T23:00:00.0,,,,,,0.49127,-60.43172,,,,,,,-0.00765,0.28349,0.44793,-2.77833,-2.77833,-2.88833,-3.17933
