datetime,T_lo,T_hi,ws_hi,ws_lo,z_lo,z_hi,rib,zeta,c3
1999-02-11T22:00:02.88,-34.0,-32.77,4.01,2.14,1.91,13.74,0.186238520199541,1.4767803413729723,-0.5495952887136638
1999-02-11T22:59:57.12,-34.07,-33.02,3.82,2.14,1.91,13.74,0.20002033601472394,1.4981494706228637,-0.5495952887136638
1999-02-12T00:00:00.0,-34.24,-33.33,4.22,2.45,1.91,13.74,0.1587182050566952,0.8162559098986009,6.5896275608482116
1999-02-12T01:00:02.88,-34.53,-33.23,3.71,1.93,1.91,13.74,0.21668517737454052,2.16714870966595,-0.011644610807283686
1999-02-12T01:59:57.12,-34.25,-32.59,4.43,2.24,1.91,13.74,0.17919709626026273,1.5569672613993828,-0.5495952887136638
1999-02-12T04:00:02.88,-32.48,-31.8,3.95,2.45,1.92,13.74,0.1701194774116227,0.5052495420197252,-23.275721353815253
1999-02-12T06:00:00.0,-31.17,-30.79,2.93,2.04,1.92,13.74,0.29963051944152075,0.2663801717665645,38.12097380053348
1999-02-12T09:00:00.0,-31.64,-31.44,3.35,2.55,1.92,13.74,0.23676344426898235,0.2298007538537636,35.227689987855136
1999-02-12T10:00:02.88,-32.32,-31.93,4.16,2.87,1.92,13.74,0.14618950752207127,0.23744178346976397,-76.11344891246056
1999-02-12T13:59:57.12,-33.16,-32.3,3.95,2.35,1.92,13.74,0.18378666700896035,0.7055739113363341,1.3939646969813617
1999-02-13T19:59:57.12,-36.73,-36.04,4.05,2.25,1.93,13.75,0.12176699629191365,0.48418026317857055,-23.275721353815253
1999-02-13T21:00:00.0,-36.51,-35.69,4.46,2.56,1.93,13.75,0.12676466418474341,0.5552557701977958,-7.720890805599197
1999-02-13T22:00:02.88,-36.2,-35.48,4.65,2.77,1.93,13.75,0.1155141296899902,0.3591945700985926,23.780136233355066
1999-02-13T22:59:57.12,-36.25,-35.57,4.46,2.67,1.93,13.75,0.12135993215240888,0.38172367907603144,23.780136233355066
1999-02-14T00:00:00.0,-36.19,-35.44,4.06,2.25,1.93,13.75,0.12908104760383404,0.5332586538882378,-7.720890805599197
1999-02-14T01:00:02.88,-35.96,-35.21,4.47,2.57,1.93,13.75,0.11702857289839973,0.48010631962209344,-23.275721353815253
1999-02-14T01:59:57.12,-35.66,-35.05,4.86,2.98,1.93,13.75,0.10010739255767777,0.26028646758900137,38.12097380053348
1999-02-14T03:00:00.0,-35.83,-35.13,4.36,2.46,1.93,13.75,0.11022174652734987,0.48399587386233206,-23.275721353815253
1999-02-14T04:00:02.88,-35.48,-34.77,4.57,2.67,1.93,13.75,0.11140642435498534,0.31687197234428155,7.512221763037732
1999-02-14T04:59:57.12,-35.56,-34.8,4.16,2.25,1.93,13.75,0.11694455793637122,0.5595111459814955,-7.720890805599197
1999-02-14T06:00:00.0,-35.38,-34.71,4.57,2.67,1.93,13.75,0.10597476221890224,0.35837683869177817,23.780136233355066
1999-02-14T07:00:02.88,-35.55,-34.76,4.16,2.25,1.93,13.75,0.12093755745058439,0.5930806572574137,-5.906191957657875
1999-02-14T07:59:57.12,-35.88,-34.81,3.76,1.94,1.93,13.75,0.17450462147247836,1.1501740260718256,-0.7251259965834687
1999-02-14T09:00:00.0,-35.74,-34.82,4.16,2.25,1.93,13.75,0.1383664198629664,0.6338129654518636,-5.906191957657875
1999-02-14T10:00:02.88,-35.78,-34.96,4.46,2.57,1.93,13.75,0.12771645972952206,0.470468213468907,13.881382463104918
1999-02-14T10:59:57.12,-35.74,-34.74,4.07,2.15,1.93,13.75,0.1474793958008021,1.0491792056240652,-0.7251259965834687
1999-02-14T12:00:00.0,-36.03,-34.83,3.97,2.05,1.93,13.75,0.17405223655013738,0.9000152333237958,0.5702178514910541
1999-02-14T13:00:02.88,-35.92,-34.63,3.85,1.94,1.93,13.75,0.1877868763416553,1.4039244825588668,-0.5495952887136638
1999-02-15T06:00:00.0,-34.37,-33.66,2.75,1.52,1.93,13.76,0.2648535756135073,1.522110671463033,-0.5495952887136638
1999-02-15T07:00:02.88,-34.11,-33.73,2.86,1.83,1.93,13.76,0.2266979486300892,0.7495812735889301,6.5896275608482116
1999-02-15T07:59:57.12,-35.06,-34.71,3.46,2.35,1.93,13.76,0.18413293779791387,0.3642357768883636,23.780136233355066
1999-02-15T09:00:00.0,-36.56,-35.59,3.08,1.54,1.93,13.76,0.22407271915271956,2.502030090258005,-0.011644610807283686
1999-02-15T10:00:02.88,-36.78,-35.84,3.27,1.63,1.93,13.76,0.19231212283381086,2.116887128064933,-0.011644610807283686
1999-02-15T10:59:57.12,-36.98,-35.71,3.48,1.64,1.93,13.76,0.2005527788036012,2.1172000059580616,-0.011644610807283686
1999-02-15T12:00:00.0,-36.76,-35.81,3.47,1.84,1.94,13.76,0.1963177531889123,1.039796299690032,-0.7251259965834687
1999-02-15T13:00:02.88,-36.98,-35.96,3.18,1.64,1.94,13.76,0.23456207164088133,1.503674793095087,-0.5495952887136638
1999-02-15T13:59:57.12,-37.7,-36.53,3.2,1.67,1.94,13.76,0.26975598328854067,1.5574909617285786,-0.5495952887136638
1999-02-15T15:00:00.0,-38.25,-37.23,3.61,1.78,1.94,13.76,0.167006354556157,1.0632347306104566,-0.7251259965834687
1999-02-15T16:59:57.12,-38.21,-37.71,3.05,1.82,1.94,13.76,0.20062274185221937,1.3194271363691372,-1.95814756866974
1999-02-15T19:59:57.12,-37.87,-36.94,3.8,1.93,1.94,13.76,0.14705593080797744,1.7759885023214736,-0.10507525678188852
1999-02-15T21:00:00.0,-37.12,-35.8,4.6,2.03,1.94,13.76,0.10646429106435411,1.422027960342013,-0.5495952887136638
1999-02-16T00:00:00.0,-36.13,-35.84,4.26,2.65,1.94,13.76,0.07652329901303688,0.31002457694516616,7.512221763037732
1999-02-16T01:00:02.88,-36.52,-36.22,4.56,2.86,1.94,13.76,0.07044083243514386,0.2093266830162645,-5.156424177170789
1999-02-16T01:59:57.12,-36.47,-36.19,4.25,2.63,1.94,13.76,0.07382647728485188,0.18837849871478546,2.945927868088466
1999-02-16T03:00:00.0,-36.45,-36.11,3.95,2.42,1.94,13.76,0.09529299385804563,0.22467159658525676,35.227689987855136
1999-02-16T04:00:02.88,-36.61,-36.21,4.05,2.32,1.94,13.76,0.08439039776147385,0.3448895291026399,-72.38878105033294
1999-02-16T04:59:57.12,-36.51,-36.21,4.16,2.55,1.94,13.76,0.0785330053610307,0.4011133076519419,28.106152628974222
1999-02-16T09:00:00.0,-36.52,-36.09,3.66,2.14,1.94,13.76,0.11562614167777055,1.149416960852674,-0.7251259965834687
1999-02-16T10:00:02.88,-36.48,-36.11,4.16,2.55,1.94,13.76,0.09172773392589971,0.3907770194799467,23.780136233355066
1999-02-16T10:59:57.12,-36.27,-35.97,4.56,2.96,1.94,13.76,0.079437247264741,0.24914470623159884,-76.11344891246056
1999-02-16T12:00:00.0,-36.26,-35.91,4.36,2.75,1.94,13.76,0.08787377062398051,0.34846866146463346,-72.38878105033294
1999-02-16T13:59:57.12,-37.0,-36.51,4.0,2.32,1.94,13.76,0.10525512396463425,2.580835949731197,-0.011644610807283686
1999-02-16T15:00:00.0,-36.83,-36.24,4.4,2.52,1.94,13.76,0.097834271762994,3.619727937348691,-0.011644610807283686
1999-02-16T16:00:02.88,-36.68,-36.05,4.6,2.52,1.94,13.77,0.084475745109687,2.507577288126064,-0.011644610807283686
1999-02-16T16:59:57.12,-36.01,-35.61,4.98,3.09,1.94,13.77,0.07060125097555964,2.3546971988129797,-0.011644610807283686
1999-02-16T18:00:00.0,-35.78,-35.52,5.04,3.45,1.94,13.77,0.07263845222226288,0.1160557639906973,-160.60798504419972
1999-02-16T19:00:02.88,-36.15,-35.8,5.13,3.44,1.94,13.77,0.07979850403858267,0.1119615158543633,-160.60798504419972
1999-02-16T19:59:57.12,-36.54,-36.12,4.72,3.12,1.94,13.77,0.10255702268255103,0.1711142557104765,108.38829700596142
1999-02-16T21:00:00.0,-36.69,-36.23,4.62,2.92,1.94,13.77,0.09768038074974257,0.18519801704843208,2.945927868088466
1999-02-16T22:00:02.88,-36.78,-36.27,4.52,2.82,1.94,13.77,0.1061897045755254,0.29416837664556234,19.550929328990694
1999-02-16T22:59:57.12,-36.89,-36.36,4.8,3.01,1.94,13.77,0.09888201930803031,0.20799312924045385,-5.156424177170789
1999-02-17T00:00:00.0,-36.62,-36.16,5.08,3.4,1.94,13.77,0.0999903847725648,0.16125687291895766,113.61612437146657
1999-02-17T01:00:02.88,-36.84,-36.21,4.57,2.77,1.94,13.77,0.11287743231822861,0.32097523184969706,7.512221763037732
1999-02-17T01:59:57.12,-36.93,-36.43,4.76,2.98,1.94,13.77,0.0953740845725596,0.2678477288496577,38.12097380053348
1999-02-17T03:00:00.0,-37.18,-36.66,4.55,2.87,1.94,13.77,0.11065486981979648,0.3105591900020093,7.512221763037732
1999-02-17T04:00:02.88,-37.27,-36.7,4.26,2.56,1.95,13.77,0.11648006559713735,0.3543004318442568,-72.38878105033294
1999-02-17T04:59:57.12,-37.61,-36.96,3.85,2.14,1.95,13.77,0.12871364353541861,0.47767635362646077,-23.275721353815253
1999-02-17T06:00:00.0,-37.77,-37.04,3.85,2.14,1.95,13.77,0.14223153928592552,0.6790531076519092,1.3939646969813617
1999-02-17T07:00:02.88,-37.98,-37.2,3.56,1.83,1.95,13.77,0.14729198228688542,1.159459558869846,-0.7251259965834687
1999-02-17T07:59:57.12,-37.75,-37.04,3.97,2.25,1.95,13.77,0.13725256470973235,0.4536791579686819,13.881382463104918
1999-02-17T09:00:00.0,-38.0,-37.11,3.58,1.96,1.95,13.77,0.18857122649602195,0.9201048040474169,0.5702178514910541
1999-02-17T10:00:02.88,-37.88,-37.25,3.77,2.25,1.95,13.77,0.15883742995424716,0.5079654705420483,-23.275721353815253
1999-02-17T10:59:57.12,-38.0,-37.23,3.36,1.73,1.95,13.77,0.16408428165143568,1.3360006921674878,-1.95814756866974
1999-02-17T12:00:00.0,-37.76,-37.05,3.56,1.94,1.95,13.77,0.1547268664748878,0.7098956356324408,1.3939646969813617
1999-02-17T13:00:02.88,-38.07,-37.15,3.06,1.52,1.95,13.77,0.21494591019120945,2.1006331229873685,-0.011644610807283686
1999-02-17T13:59:57.12,-38.0,-37.06,3.18,1.53,1.95,13.77,0.19079227885577563,2.5314102850412232,-0.011644610807283686
1999-02-17T15:00:00.0,-38.27,-37.11,3.48,1.55,1.95,13.77,0.16861935001210293,1.4492736448197912,-0.5495952887136638
1999-02-17T16:59:57.12,-38.21,-37.16,3.36,1.63,1.95,13.77,0.1917622798719376,1.7657441865646823,-0.10507525678188852
1999-02-19T06:00:00.0,-32.15,-32.04,5.05,3.84,1.96,13.78,0.07417431502347735,0.06300866931571301,-1069.7681170427402
1999-02-19T07:00:02.88,-30.85,-30.76,5.84,4.58,1.96,13.78,0.06201463589786308,0.03803879586646966,435.229252178385
1999-02-19T07:59:57.12,-30.46,-30.2,5.55,4.27,1.96,13.78,0.10950710067044934,0.07839379204246459,-159.16794149775814
1999-02-19T09:00:00.0,-29.81,-29.69,5.25,4.16,1.96,13.78,0.09453335166313043,0.05932210299965074,-1069.7681170427402
1999-02-19T15:00:00.0,-32.79,-32.63,6.34,5.39,1.96,13.78,0.1473478260634054,0.02608207825286041,1023.9415271068675
1999-02-19T16:00:02.88,-33.63,-33.43,6.34,5.4,1.96,13.78,0.17291357468926208,0.05446763936838731,2472.5004003663644
1999-02-19T16:59:57.12,-33.92,-33.76,6.64,5.63,1.96,13.78,0.1309765257233378,0.0361865959978432,435.229252178385
1999-02-19T18:00:00.0,-34.25,-34.01,6.04,5.09,1.96,13.78,0.19121163715236203,0.0701112018161723,-746.1591148447723
1999-02-19T19:00:02.88,-34.46,-34.13,5.45,4.25,1.96,13.78,0.1502533890071962,0.10612253233662527,-399.0834234365859
1999-02-19T19:59:57.12,-34.68,-34.29,5.65,4.14,1.96,13.78,0.10774895738464753,0.11494629323455295,-160.60798504419972
1999-02-19T21:00:00.0,-34.71,-34.36,5.35,4.03,1.96,13.78,0.12987732271611405,0.11083630023707325,-399.0834234365859
1999-02-19T22:00:02.88,-34.72,-34.43,5.65,4.44,1.96,13.78,0.13467925579878642,0.059819691521272325,-1069.7681170427402
1999-02-19T22:59:57.12,-34.84,-34.54,5.26,4.13,1.96,13.78,0.1583052649954717,0.08272474508373102,494.7322757368658
1999-02-20T00:00:00.0,-35.09,-34.77,5.16,3.91,1.96,13.78,0.1357283205976208,0.06734400852112452,-1784.5051792039822
1999-02-20T01:00:02.88,-35.12,-34.8,5.47,4.01,1.96,13.78,0.09950377153847571,0.08620068150878786,494.7322757368658
1999-02-20T01:59:57.12,-34.81,-34.51,6.35,4.84,1.96,13.78,0.08864288551171517,0.06340097894812981,-1069.7681170427402
1999-02-20T03:00:00.0,-34.3,-33.95,7.03,5.38,1.96,13.78,0.08297897124250306,0.07186846145048735,-746.1591148447723
1999-02-20T04:00:02.88,-34.2,-33.83,7.62,5.71,1.96,13.78,0.06455444207400701,0.07947575367987494,-159.16794149775814
1999-02-20T04:59:57.12,-33.94,-33.63,8.61,6.75,1.96,13.78,0.05960768889877905,0.06468611849508311,-1784.5051792039822
1999-02-20T06:00:00.0,-33.96,-33.64,8.61,6.66,1.96,13.78,0.05550944620949538,0.07163094512760387,-746.1591148447723
1999-02-20T07:00:02.88,-33.95,-33.65,8.52,6.56,1.96,13.78,0.05242313154135223,0.06554646330209313,-1784.5051792039822
1999-02-20T07:59:57.12,-34.18,-33.85,7.82,5.93,1.96,13.78,0.06049990556254355,0.09619391453095888,31.863940420793785
1999-02-20T09:00:00.0,-34.12,-33.81,8.51,6.55,1.96,13.78,0.053720821400870776,0.06796912163253206,-1784.5051792039822
1999-02-20T10:00:02.88,-34.05,-33.78,8.81,7.07,1.96,13.78,0.06174842512270677,0.057499562442764024,2472.5004003663644
1999-02-20T10:59:57.12,-34.16,-33.88,8.91,6.98,1.96,13.78,0.05151253534019497,0.049014529426145995,-1204.0995673272212
1999-02-20T12:00:00.0,-34.52,-34.23,7.82,6.04,1.97,13.79,0.0621824202626455,0.07379845438583948,-746.1591148447723
1999-02-20T13:00:02.88,-34.77,-34.45,7.52,5.82,1.96,13.78,0.07328413741200202,0.09228601839812223,689.7873375586821
1999-02-20T13:59:57.12,-34.7,-34.41,8.61,6.76,1.96,13.78,0.05760918979149017,0.06755725211835112,-1784.5051792039822
1999-02-20T15:00:00.0,-34.7,-34.44,8.81,6.85,1.96,13.78,0.047533325482925555,0.0532134708123567,1927.942485150343
1999-02-20T16:00:02.88,-34.5,-34.24,8.91,6.85,1.96,13.78,0.04299442208454838,0.04376294566638826,-2263.8749413320274
1999-02-20T16:59:57.12,-34.24,-33.99,8.81,6.96,1.96,13.78,0.051835553372882565,0.05095129869437649,1927.942485150343
1999-02-20T18:00:00.0,-33.94,-33.66,8.51,6.75,1.96,13.78,0.06188750080586744,0.059825287976542886,-1069.7681170427402
1999-02-20T21:00:00.0,-33.13,-32.81,8.71,6.74,1.96,13.78,0.05420018165465014,0.041028499022975375,-2263.8749413320274
1999-02-21T01:59:57.12,-32.4,-32.07,7.33,5.59,1.96,13.78,0.07085330688089822,0.06499760920460541,-1784.5051792039822
1999-02-21T03:00:00.0,-31.78,-31.31,7.23,5.39,1.96,13.78,0.08301990514562722,0.08923712806742007,689.7873375586821
1999-02-21T04:00:02.88,-31.47,-31.0,7.92,5.9,1.96,13.78,0.06879525098282581,0.06364259880568338,-1784.5051792039822
1999-02-21T04:59:57.12,-31.03,-30.61,8.31,6.22,1.96,13.78,0.0586786776050513,0.059784255811525126,-1069.7681170427402
1999-02-21T07:00:02.88,-30.01,-29.76,9.99,7.88,1.96,13.78,0.039155305576355305,0.02592771307360674,1023.9415271068675
1999-02-21T09:00:00.0,-30.19,-29.91,10.29,8.09,1.96,13.78,0.03899721568477253,0.02875132237356481,1023.9415271068675
1999-02-21T10:00:02.88,-30.25,-29.91,9.69,7.46,1.96,13.78,0.043713557414600174,0.03331162894778742,1021.2188490096745
1999-02-21T10:59:57.12,-30.18,-29.89,10.09,7.88,1.96,13.78,0.03961894503904684,0.03567122342780181,435.229252178385
1999-02-21T12:00:00.0,-30.17,-29.9,10.39,8.2,1.96,13.78,0.03835759778684913,0.03754268666010302,435.229252178385
1999-02-21T13:00:02.88,-30.15,-29.82,9.89,7.57,1.96,13.78,0.03948633052076961,0.03603572783413732,435.229252178385
1999-02-21T13:59:57.12,-29.91,-29.56,9.99,7.67,1.96,13.77,0.04117178480373979,0.042635279541110085,-2263.8749413320274
1999-02-21T15:00:00.0,-29.72,-29.41,10.49,8.19,1.96,13.77,0.0382664015634215,0.03894942561789115,435.229252178385
1999-02-21T16:00:02.88,-29.63,-29.34,10.39,8.09,1.95,13.77,0.03649647147712922,0.031961706605409944,1021.2188490096745
1999-02-21T16:59:57.12,-29.04,-28.84,10.49,8.41,1.95,13.77,0.034651412178219466,0.03281369652087731,1021.2188490096745
1999-02-21T18:00:00.0,-28.66,-28.5,10.39,8.31,1.95,13.77,0.0302183478168421,0.026670495211782674,1023.9415271068675
1999-02-21T19:00:02.88,-28.55,-28.4,10.39,8.31,1.95,13.77,0.02911033532404894,0.02790664081816502,1023.9415271068675
1999-02-21T19:59:57.12,-27.85,-27.79,10.59,8.72,1.95,13.77,0.023758769619797934,0.012650178147055224,383.22059476023577
1999-02-21T21:00:00.0,-27.63,-27.56,11.18,9.04,1.95,13.77,0.019155950118795104,0.014947660509419782,383.22059476023577
1999-02-21T22:00:02.88,-27.56,-27.46,10.89,8.83,1.95,13.77,0.024001620842935507,0.019461514191332983,383.22059476023577
1999-02-21T22:59:57.12,-27.67,-27.54,10.09,8.21,1.95,13.77,0.03283589290858359,0.02575721893089454,1023.9415271068675
1999-02-22T00:00:00.0,-27.23,-27.19,10.4,8.43,1.95,13.77,0.018925900136502943,0.01056400806921588,-1133.08492989993
1999-02-24T04:59:57.12,-33.39,-33.38,8.27,5.6,1.93,13.75,0.008533827741153193,0.009921551004895383,-1133.08492989993
1999-02-24T06:00:00.0,-33.98,-33.91,7.88,5.28,1.93,13.75,0.01332170608428223,0.02989489087399208,1021.2188490096745
1999-02-24T07:00:02.88,-34.24,-34.12,7.48,4.97,1.93,13.75,0.01815791922013796,0.04589265220812342,-1204.0995673272212
1999-02-24T07:59:57.12,-34.52,-34.35,6.87,4.47,1.93,13.75,0.02409691154036932,0.07024830822204241,-746.1591148447723
1999-02-24T09:00:00.0,-34.72,-34.53,7.47,4.88,1.93,13.75,0.02215652881906995,0.07226528089262634,-746.1591148447723
1999-02-24T10:00:02.88,-34.84,-34.62,7.37,4.77,1.93,13.75,0.02415373836685251,0.07461990507290166,-159.16794149775814
1999-02-24T10:59:57.12,-35.04,-34.79,7.07,4.57,1.93,13.75,0.028480475228080806,0.08894882832647409,689.7873375586821
1999-02-24T12:00:00.0,-35.26,-34.99,6.27,3.95,1.93,13.75,0.034910047767289315,0.11121492618978071,-399.0834234365859
1999-02-24T13:00:02.88,-35.63,-35.27,5.78,3.53,1.93,13.75,0.045836254435211075,0.1565803306244521,113.61612437146657
1999-02-24T13:59:57.12,-35.83,-35.47,5.47,3.24,1.93,13.75,0.04670139782566722,0.20805375561068812,-5.156424177170789
1999-02-24T15:00:00.0,-35.87,-35.51,5.77,3.44,1.93,13.75,0.0427859222758782,0.18192633472210273,2.945927868088466
1999-02-24T16:00:02.88,-36.12,-35.7,5.58,3.21,1.93,13.75,0.046611498009286254,0.20495971397313897,-5.156424177170789
1999-02-24T16:59:57.12,-36.44,-35.98,4.88,2.72,1.93,13.74,0.06031941281722647,0.38551547599145125,23.780136233355066
1999-02-24T18:00:00.0,-36.65,-36.11,4.57,2.42,1.93,13.74,0.06939125668815473,0.4156911083380459,28.106152628974222
1999-02-24T19:00:02.88,-36.62,-36.05,4.78,2.51,1.93,13.74,0.06508416329540861,0.4327305229483384,28.106152628974222
1999-02-24T19:59:57.12,-36.57,-36.05,4.79,2.48,1.93,13.74,0.05826090255177659,0.3365326575578803,-72.38878105033294
1999-02-24T21:00:00.0,-36.46,-36.01,4.39,2.38,1.93,13.74,0.06845556276394188,0.3771966229801515,23.780136233355066
1999-02-24T22:00:02.88,-36.56,-36.09,4.2,2.11,1.93,13.74,0.06557847361622009,0.473049336669706,13.881382463104918
1999-02-25T10:00:02.88,-38.0,-35.64,4.31,1.93,1.92,13.74,0.21438506315512101,3.7808070203131865,-0.08204815697107577
1999-02-25T16:00:02.88,-38.1,-36.74,4.18,2.25,1.92,13.74,0.19482901998432425,1.165311890087024,-0.7251259965834687
1999-02-25T16:59:57.12,-37.47,-36.43,4.27,2.48,1.92,13.74,0.17703353619335652,0.7705687688308946,6.5896275608482116
1999-02-25T19:00:02.88,-36.02,-35.31,5.15,3.42,1.92,13.73,0.13455270331489427,0.4649810371213577,13.881382463104918
1999-02-25T19:59:57.12,-35.83,-35.21,5.74,4.05,1.92,13.73,0.125553011933163,0.334885395368846,-72.38878105033294
1999-02-25T21:00:00.0,-35.78,-35.27,5.25,3.73,1.92,13.73,0.1320054343790007,0.30939889959063904,7.512221763037732
1999-02-25T22:00:02.88,-35.08,-34.72,6.34,4.76,1.92,13.73,0.09264025191648045,0.10548180560756164,-399.0834234365859
1999-02-25T22:59:57.12,-34.06,-33.74,7.52,5.9,1.92,13.73,0.0803753766021768,0.06732921529343336,-1784.5051792039822
1999-02-26T00:00:00.0,-33.78,-33.4,7.52,5.82,1.92,13.73,0.08293155699769482,0.1263663966777601,118.51084322739463
1999-02-26T01:00:02.88,-33.94,-33.53,7.33,5.7,1.92,13.73,0.09572435788918901,0.10670574768061993,-399.0834234365859
1999-02-26T01:59:57.12,-33.02,-32.92,8.71,7.16,1.92,13.73,0.043301854428184565,0.02768813609332851,1023.9415271068675
1999-02-26T04:00:02.88,-29.06,-29.03,10.79,8.84,1.91,13.73,0.01821247177758103,0.010463081217792616,-1133.08492989993
1999-02-26T04:59:57.12,-27.39,-27.4,11.48,9.46,1.91,13.73,0.012234304482563324,0.0049664175624421995,-1133.08492989993
1999-02-26T13:00:02.88,-22.83,-22.87,9.43,7.74,1.91,13.73,0.01229686883036424,0.006723692873822414,-1133.08492989993
1999-02-26T13:59:57.12,-22.42,-22.45,9.43,7.75,1.91,13.73,0.014061258398588555,0.009631069188813169,-1133.08492989993
1999-02-26T15:00:00.0,-22.18,-22.21,8.34,6.81,1.91,13.73,0.01693731058568986,0.015321380042892895,383.22059476023577
1999-02-26T16:00:02.88,-21.75,-21.79,8.05,6.62,1.91,13.73,0.01710119713115082,0.021224475468285084,132.44545282316983
1999-02-26T16:59:57.12,-21.4,-21.43,7.25,5.9,1.91,13.73,0.021687644468372614,0.030951693651539745,1021.2188490096745
1999-02-26T18:00:00.0,-21.11,-21.15,6.46,5.26,1.91,13.73,0.024223230270751777,0.037375518348295673,435.229252178385
1999-02-26T19:00:02.88,-20.52,-20.62,7.27,6.03,1.91,13.73,0.004726695384978665,0.011238797339644467,-1133.08492989993
1999-02-26T19:59:57.12,-20.23,-20.32,7.47,6.14,1.91,13.73,0.006695310764967441,0.010926265846572114,-1133.08492989993
1999-02-26T21:00:00.0,-20.17,-20.22,7.36,6.01,1.91,13.73,0.01655416660506618,0.020560947510790184,132.44545282316983
1999-02-27T07:59:57.12,-19.79,-19.82,4.66,3.58,1.91,13.72,0.033604757360465976,0.07611699482130252,-159.16794149775814
1999-03-02T22:00:02.88,-22.58,-22.48,3.83,2.76,1.9,13.71,0.08708219490002986,0.10678152632593772,-399.0834234365859
1999-03-02T22:59:57.12,-22.75,-22.62,3.75,2.66,1.9,13.71,0.09564410526262968,0.1577137365483548,113.61612437146657
1999-03-03T00:00:00.0,-25.74,-24.18,4.19,2.16,1.9,13.71,0.1897643990251766,1.489973257814427,-0.5495952887136638
1999-03-03T01:00:02.88,-27.72,-26.94,4.41,2.49,1.89,13.71,0.11459355126676225,0.6365140895327127,-5.906191957657875
1999-03-03T01:59:57.12,-28.61,-28.11,4.69,2.89,1.89,13.71,0.09000717797130012,0.2750695909184884,38.12097380053348
1999-03-03T03:00:00.0,-28.59,-28.36,4.49,3.1,1.89,13.71,0.08480112277665999,0.11077735923464604,-399.0834234365859
1999-03-03T04:00:02.88,-29.9,-29.49,4.1,2.58,1.89,13.71,0.1083663383368192,0.4212253314330149,28.106152628974222
1999-03-03T04:59:57.12,-31.05,-30.4,4.02,2.2,1.89,13.71,0.1105516000322014,0.5836317416248137,-5.906191957657875
1999-03-03T06:00:00.0,-31.65,-30.97,3.74,1.91,1.89,13.71,0.11390489096896338,0.7458797403096503,6.5896275608482116
1999-03-03T07:00:02.88,-30.66,-30.4,3.23,2.1,1.89,13.71,0.1406255481177596,0.3567583341704318,-72.38878105033294
